"Comparison","Taxa","Method","Group","LDA","P.unadj","P.adj","Significance"
"NA|NA|NA|NA|NA|NA|t__SGB58550|t__SGB58550","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB58550|t__SGB58550","LEfSe","CTR",0.817611751987106,0.0259710295439347,0.153330921483897,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4629|t__SGB4629","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4629|t__SGB4629","LEfSe","CTR",0.817122508964019,0.784739690631872,0.912297763896744,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB5200|t__SGB5200","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5200|t__SGB5200","LEfSe","CRC",0.817096086269095,0.0032150141018155,0.0334497308331296,"*"
"NA|NA|NA|NA|NA|NA|t__SGB69175|t__SGB69175","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB69175|t__SGB69175","LEfSe","CTR",0.816824444988386,0.499185379752305,0.707525399505219,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4607|t__SGB4607","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4607|t__SGB4607","LEfSe","CRC",0.81569033320974,4.80991888415509e-06,0.000164575747274898,"***"
"NA|NA|NA|NA|NA|NA|t__SGB2479|t__SGB2479","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB2479|t__SGB2479","LEfSe","CTR",0.814685261905979,0.365875341816867,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB66171|t__SGB66171","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB66171|t__SGB66171","LEfSe","CTR",0.814574576928374,0.762758796614149,0.899243044872828,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9205|t__SGB9205","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9205|t__SGB9205","LEfSe","CTR",0.814505761871787,0.000600298080962849,0.00864529788854606,"**"
"NA|NA|NA|NA|NA|NA|t__SGB14840|t__SGB14840","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14840|t__SGB14840","LEfSe","CTR",0.814427420069881,0.86668258353014,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14221|t__SGB14221","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14221|t__SGB14221","LEfSe","CTR",0.814210102116676,0.527782075514384,0.718098431709811,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB5050|t__SGB5050","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5050|t__SGB5050","LEfSe","CRC",0.813963982302931,0.0998761768624114,0.353315217025628,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14332|t__SGB14332","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14332|t__SGB14332","LEfSe","CTR",0.813852309698666,0.918187025885004,0.948425775279501,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14810|t__SGB14810","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14810|t__SGB14810","LEfSe","CRC",0.813673440763013,0.168793161843982,0.448971917236951,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14754|t__SGB14754","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14754|t__SGB14754","LEfSe","CRC",0.813462752408114,0.142998562745136,0.406861428169028,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB47518|t__SGB47518","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB47518|t__SGB47518","LEfSe","CTR",0.81262873737344,0.888440819081796,0.930192879918906,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4342|t__SGB4342","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4342|t__SGB4342","LEfSe","CTR",0.811090832843725,0.196440845069957,0.486475396699249,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14085|t__SGB14085","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14085|t__SGB14085","LEfSe","CRC",0.810672334153356,0.117693004578022,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4151|t__SGB4151","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4151|t__SGB4151","LEfSe","CTR",0.810434898093554,0.668721819060756,0.845966291736746,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7095|t__SGB7095","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7095|t__SGB7095","LEfSe","CRC",0.810427972330155,0.64421264151828,0.83000610338534,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6607|t__SGB6607","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6607|t__SGB6607","LEfSe","CTR",0.809904830215433,0.46505241175079,0.688328737775441,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4424|t__SGB4424","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4424|t__SGB4424","LEfSe","CTR",0.809829988051289,0.285362018831671,0.55505493456212,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9343|t__SGB9343","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9343|t__SGB9343","LEfSe","CTR",0.809623918261228,0.360982290610412,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4530|t__SGB4530","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4530|t__SGB4530","LEfSe","CRC",0.808707046291419,0.258703858243724,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14996|t__SGB14996","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14996|t__SGB14996","LEfSe","CTR",0.808382195240048,0.354136570852854,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1539|t__SGB1539","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1539|t__SGB1539","LEfSe","CRC",0.808238426016244,0.837880611422229,0.927099449243763,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9153|t__SGB9153","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9153|t__SGB9153","LEfSe","CTR",0.807993169212921,0.0703555852541834,0.279104963373315,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15207|t__SGB15207","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15207|t__SGB15207","LEfSe","CTR",0.807190302527504,0.00893773194959217,0.0719559114979198,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4193|t__SGB4193","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4193|t__SGB4193","LEfSe","CTR",0.805771644988502,0.0429044900100783,0.213883144735672,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14921|t__SGB14921","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14921|t__SGB14921","LEfSe","CTR",0.805623870363286,0.279437442991795,0.547065111084718,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4708|t__SGB4708","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4708|t__SGB4708","LEfSe","CTR",0.804537513168261,0.092256845310257,0.333475823804542,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB19880|t__SGB19880","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB19880|t__SGB19880","LEfSe","CTR",0.804262443824682,0.516703070233856,0.715347227678186,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1580|t__SGB1580","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1580|t__SGB1580","LEfSe","CRC",0.803128256309919,0.114452928767194,0.354019617167258,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6359|t__SGB6359","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6359|t__SGB6359","LEfSe","CRC",0.802375617131979,0.205307026994659,0.495336104391761,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB53821|t__SGB53821","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB53821|t__SGB53821","LEfSe","CRC",0.801559887439159,0.0221754842728143,0.138506304849998,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB97158|t__SGB97158","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB97158|t__SGB97158","LEfSe","CRC",0.801200988420346,0.580883585937794,0.767459621438656,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15462|t__SGB15462","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15462|t__SGB15462","LEfSe","CRC",0.801122803554009,0.435669923612794,0.672029784835104,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB17147|t__SGB17147","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB17147|t__SGB17147","LEfSe","CRC",0.800043729098919,0.000934957007981586,0.012347173469441,"*"
"NA|NA|NA|NA|NA|NA|t__SGB3977|t__SGB3977","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB3977|t__SGB3977","LEfSe","CRC",0.799149330082906,0.000455233237901606,0.00685353639660867,"**"
"NA|NA|NA|NA|NA|NA|t__SGB6926|t__SGB6926","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6926|t__SGB6926","LEfSe","CTR",0.798424712517154,0.500651439905161,0.707525399505219,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14975|t__SGB14975","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14975|t__SGB14975","LEfSe","CRC",0.797456385296576,0.8626231514516,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14333|t__SGB14333","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14333|t__SGB14333","LEfSe","CRC",0.797330964736759,0.498341124140788,0.707525399505219,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1478|t__SGB1478","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1478|t__SGB1478","LEfSe","CTR",0.795033718185767,0.365875341816867,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB17198|t__SGB17198","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB17198|t__SGB17198","LEfSe","CRC",0.792869236765151,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB2323|t__SGB2323","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB2323|t__SGB2323","LEfSe","CRC",0.792623229555694,0.260264735230305,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14854|t__SGB14854","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14854|t__SGB14854","LEfSe","CRC",0.792144321346992,0.00681534140559594,0.0582982754893448,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB28999|t__SGB28999","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB28999|t__SGB28999","LEfSe","CRC",0.788801947883556,0.0366889190067769,0.191125147282708,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14375|t__SGB14375","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14375|t__SGB14375","LEfSe","CRC",0.787892478005544,0.265073388090028,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1541|t__SGB1541","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1541|t__SGB1541","LEfSe","CRC",0.787019896035364,0.0297291312669021,0.167931452578516,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB59711|t__SGB59711","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB59711|t__SGB59711","LEfSe","CRC",0.78626008482728,0.171762106837137,0.453199755954123,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4038|t__SGB4038","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4038|t__SGB4038","LEfSe","CRC",0.783467943826449,0.142709593948164,0.406861428169028,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB72489|t__SGB72489","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB72489|t__SGB72489","LEfSe","CRC",0.783261277315394,0.727283384072337,0.876353555282508,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14779|t__SGB14779","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14779|t__SGB14779","LEfSe","CTR",0.781163844241732,0.0252314250034777,0.151754667437341,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15066|t__SGB15066","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15066|t__SGB15066","LEfSe","CRC",0.781142521210597,0.167065079947756,0.446743299931343,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB2136|t__SGB2136","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB2136|t__SGB2136","LEfSe","CTR",0.780163974663643,0.754606008452093,0.891726331024039,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6671|t__SGB6671","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6671|t__SGB6671","LEfSe","CRC",0.780079490209736,0.077013462856386,0.298439558121722,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB101145|t__SGB101145","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB101145|t__SGB101145","LEfSe","CRC",0.778929010274905,0.350985049086236,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15212|t__SGB15212","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15212|t__SGB15212","LEfSe","CTR",0.778202026052326,0.587228940084401,0.774972442710082,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4330|t__SGB4330","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4330|t__SGB4330","LEfSe","CTR",0.778157739791605,0.420894303137882,0.655101695660785,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4961|t__SGB4961","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4961|t__SGB4961","LEfSe","CRC",0.777740407846254,0.32359033732669,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB33551|t__SGB33551","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB33551|t__SGB33551","LEfSe","CRC",0.777482793479502,0.663627267182651,0.845966291736746,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6669|t__SGB6669","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6669|t__SGB6669","LEfSe","CRC",0.777364586256997,0.0472667668906776,0.227271721464392,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB1803|t__SGB1803","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB1803|t__SGB1803","LEfSe","CRC",0.775777406244831,0.158140140680975,0.43607904344192,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14296|t__SGB14296","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14296|t__SGB14296","LEfSe","CTR",0.775544251206723,0.511907052284911,0.715347227678186,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14838|t__SGB14838","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14838|t__SGB14838","LEfSe","CRC",0.774818717618731,7.63778185251088e-06,0.000247283453310863,"***"
"NA|NA|NA|NA|NA|NA|t__SGB14330|t__SGB14330","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14330|t__SGB14330","LEfSe","CRC",0.774353115157518,0.213612319740472,0.509889484403105,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB8769|t__SGB8769","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB8769|t__SGB8769","LEfSe","CRC",0.772883294543493,0.34050281106143,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4774|t__SGB4774","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4774|t__SGB4774","LEfSe","CRC",0.77277892345289,0.0397079408016676,0.202986937649981,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6173|t__SGB6173","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6173|t__SGB6173","LEfSe","CTR",0.772712964257582,0.18368567822223,0.475152557669361,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14182|t__SGB14182","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14182|t__SGB14182","LEfSe","CRC",0.771311626507494,0.714976575558222,0.868506146811864,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB31075|t__SGB31075","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB31075|t__SGB31075","LEfSe","CTR",0.770981529429856,0.365875341816867,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB58424|t__SGB58424","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB58424|t__SGB58424","LEfSe","CRC",0.770950676212557,0.885798364512206,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4301|t__SGB4301","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4301|t__SGB4301","LEfSe","CTR",0.770423025845514,0.253572918128677,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB53461|t__SGB53461","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB53461|t__SGB53461","LEfSe","CRC",0.768666728757128,0.245741692835551,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6767|t__SGB6767","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6767|t__SGB6767","LEfSe","CRC",0.768593561098307,0.239390847441922,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4183|t__SGB4183","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4183|t__SGB4183","LEfSe","CRC",0.767644385682549,0.131292870150751,0.381954427076244,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4898|t__SGB4898","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4898|t__SGB4898","LEfSe","CRC",0.767175885458524,0.00112003690340428,0.014281220223925,"*"
"NA|NA|NA|NA|NA|NA|t__SGB6442|t__SGB6442","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6442|t__SGB6442","LEfSe","CTR",0.765494498661572,0.972232298783433,0.986645739402584,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB29435|t__SGB29435","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB29435|t__SGB29435","LEfSe","CRC",0.763186132421514,0.0139168530064195,0.0972242329520397,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB2111|t__SGB2111","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB2111|t__SGB2111","LEfSe","CTR",0.762395683193655,0.564075204398117,0.757190627152546,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB8648|t__SGB8648","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB8648|t__SGB8648","LEfSe","CRC",0.761875494558563,0.0584864814992366,0.250421810576434,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15459|t__SGB15459","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15459|t__SGB15459","LEfSe","CTR",0.761175258550131,0.45669967664925,0.679408461655579,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB17047|t__SGB17047","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB17047|t__SGB17047","LEfSe","CRC",0.760705330219925,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15461|t__SGB15461","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15461|t__SGB15461","LEfSe","CTR",0.760110378644301,0.0702521360807163,0.279062245038307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB3922_group|t__SGB3922_group","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB3922_group|t__SGB3922_group","LEfSe","CRC",0.759112427730862,0.880099275025022,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6468|t__SGB6468","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6468|t__SGB6468","LEfSe","CRC",0.757046718509212,0.0584864814992366,0.250421810576434,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9737_group|t__SGB9737_group","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9737_group|t__SGB9737_group","LEfSe","CRC",0.756040326577617,1.49433587048405e-05,0.000423635140579307,"***"
"NA|NA|NA|NA|NA|NA|t__SGB6765|t__SGB6765","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6765|t__SGB6765","LEfSe","CTR",0.75425470184169,0.0137777662293999,0.0971542250977119,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB14805|t__SGB14805","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14805|t__SGB14805","LEfSe","CTR",0.754138389310453,0.622743697862168,0.811372251952829,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15241|t__SGB15241","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15241|t__SGB15241","LEfSe","CRC",0.753544384187753,0.575343611229167,0.763826990040133,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB13981|t__SGB13981","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB13981|t__SGB13981","LEfSe","CTR",0.752469673144861,0.187620910549353,0.482843215097524,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB2145|t__SGB2145","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB2145|t__SGB2145","LEfSe","CTR",0.752290927281843,0.908168805299699,0.944555290452874,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB13951|t__SGB13951","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB13951|t__SGB13951","LEfSe","CTR",0.752047580534294,0.365875341816867,0.597748591541284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4551|t__SGB4551","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4551|t__SGB4551","LEfSe","CTR",0.75135629351966,0.685162344614566,0.845966291736746,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6749|t__SGB6749","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6749|t__SGB6749","LEfSe","CTR",0.751328740494069,0.120152074647324,0.359299576291886,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB71368|t__SGB71368","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB71368|t__SGB71368","LEfSe","CTR",0.751324584234124,0.174688613602206,0.456190299701857,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7168|t__SGB7168","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7168|t__SGB7168","LEfSe","CRC",0.750409711823184,0.488579346044897,0.704960920199128,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9242|t__SGB9242","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9242|t__SGB9242","LEfSe","CRC",0.750077614252491,0.0202721111555553,0.128774950821471,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB29321|t__SGB29321","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB29321|t__SGB29321","LEfSe","CRC",0.749573709471361,0.0181497451255755,0.118460597000746,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15173|t__SGB15173","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15173|t__SGB15173","LEfSe","CTR",0.748321977129668,0.88731081961708,0.929804907195941,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4793|t__SGB4793","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4793|t__SGB4793","LEfSe","CTR",0.745126285899133,0.633472624835982,0.821962422920845,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15117|t__SGB15117","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15117|t__SGB15117","LEfSe","CTR",0.744996147985989,0.127756839893175,0.375660004803077,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4553_group|t__SGB4553_group","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4553_group|t__SGB4553_group","LEfSe","CTR",0.743964954043857,0.449235169503672,0.673128608176733,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB9206|t__SGB9206","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB9206|t__SGB9206","LEfSe","CTR",0.743827922044648,0.254771674896376,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB8059_group|t__SGB8059_group","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB8059_group|t__SGB8059_group","LEfSe","CTR",0.743751635144757,0.0354515071677526,0.18694306143976,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB7121_group|t__SGB7121_group","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB7121_group|t__SGB7121_group","LEfSe","CRC",0.742358440313854,0.450605823222692,0.673128608176733,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB4586|t__SGB4586","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB4586|t__SGB4586","LEfSe","CTR",0.741825796191355,0.748740756519772,0.888426114477838,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB6383|t__SGB6383","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB6383|t__SGB6383","LEfSe","CRC",0.740143230696686,0.823099003252778,0.923487175581284,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB10047|t__SGB10047","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB10047|t__SGB10047","LEfSe","CRC",0.739400769116658,0.772744776431584,0.906515036163575,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB29342|t__SGB29342","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB29342|t__SGB29342","LEfSe","CTR",0.739052823970512,0.0424794724167279,0.213883144735672,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB15036|t__SGB15036","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB15036|t__SGB15036","LEfSe","CRC",0.738620065222761,0.913859755900172,0.945577912376433,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB17167_group|t__SGB17167_group","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB17167_group|t__SGB17167_group","LEfSe","CTR",0.737361167759454,0.296403411291836,0.572113525715084,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB33559|t__SGB33559","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB33559|t__SGB33559","LEfSe","CRC",0.736424047476042,0.157838183440202,0.43607904344192,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB63163|t__SGB63163","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB63163|t__SGB63163","LEfSe","CRC",0.736300954105393,0.0003009813865318,0.00500693345219476,"**"
"NA|NA|NA|NA|NA|NA|t__SGB14297|t__SGB14297","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB14297|t__SGB14297","LEfSe","CTR",0.736106114120978,0.300264998980679,0.578067718625846,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB5729|t__SGB5729","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5729|t__SGB5729","LEfSe","CRC",0.735809528470056,0.268762156042769,0.530999246617307,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB53514|t__SGB53514","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB53514|t__SGB53514","LEfSe","CTR",0.735460700688963,0.0103371351007472,0.0797791164298566,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB5902|t__SGB5902","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5902|t__SGB5902","LEfSe","CTR",0.735103042591968,0.0429044900100783,0.213883144735672,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB25431|t__SGB25431","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB25431|t__SGB25431","LEfSe","CRC",0.732404448220436,0.519963746184628,0.715347227678186,"ns"
"NA|NA|NA|NA|NA|NA|t__SGB5783|t__SGB5783","CRC - CTR","NA|NA|NA|NA|NA|NA|t__SGB5783|t__SGB5783","LEfSe","CTR",0.729730906967174,0.365875341816867,0.597748591541284,"ns"
